"INDEX_NAME","YEAR","SEASON","TOTAL_ABUNDANCE","TOTAL_ABUNDANCE_CV","Age-0","Age-1","Age-2","Age-3","Age-4","Age-5","Age-6","Age-7","Age-8","Age-9+","UNKNOWN","STOCK","SURVEY"
"MENH_EGOM_FALL",2015,"FALL",1.960951,0.219025,1.891022,0.046073,0.023856,NA,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2016,"FALL",0.415907,1.094536,0.307089,0.086737,NA,NA,0.022082,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2017,"FALL",1.117443,0.826917,0.909712,0.090497,0.033123,NA,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2018,"FALL",0.541372,1.14387,0.427564,0.102767,NA,NA,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2019,"FALL",0.701638,0.979819,0.208474,0.280193,0.051655,0.038025,0.016561,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2020,"FALL",0.145648,1.644844,NA,0.077267,0.029323,0.013302,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2021,"FALL",0.017892,2,NA,NA,0.017892,NA,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2001,"SPRING",1.908459,0.786815,0.069106,1.408147,0.333173,0.046161,0.008161,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2002,"SPRING",6.667529,1.213574,0.125381,6.282349,0.164177,0.035496,0.03524,0.023069,0.001816,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2003,"SPRING",1.137543,0.645857,NA,0.203468,0.667624,0.145996,0.071787,0.040694,0.007974,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2004,"SPRING",7.3042,0.703986,0.05375,6.985396,0.124431,0.04837,0.079598,0.004704,0.007952,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2005,"SPRING",4.699151,1.367565,NA,0.583571,0.033254,NA,0.016254,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2006,"SPRING",0.66818,0.735575,NA,0.441351,0.113149,0.075787,0.037894,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2007,"SPRING",1.606252,1.242889,NA,1.034064,0.440888,0.029741,0.059061,0.042499,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2008,"SPRING",0.913158,0.599134,NA,0.680625,0.130607,0.011085,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2009,"SPRING",2.034298,1.009656,NA,1.722651,0.194521,0.117126,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2010,"SPRING",0.456314,1.105469,NA,0.385431,0.070883,NA,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2011,"SPRING",2.088281,1.404137,NA,1.905245,0.078717,NA,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2012,"SPRING",2.408687,0.803222,NA,1.690546,0.552814,0.075532,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2013,"SPRING",0.121056,0.870221,NA,0.017892,0.044339,NA,NA,0.017597,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2014,"SPRING",6.732069,1.074986,NA,5.865717,0.02564,0.016561,0.011041,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2015,"SPRING",1.317148,0.659353,NA,1.25658,0.046504,NA,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2016,"SPRING",2.201788,0.450949,NA,2.017001,0.100246,0.04168,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2017,"SPRING",0.763359,0.768691,0.027956,0.518482,0.18886,0.0222,0.00586,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2018,"SPRING",1.333301,0.442854,NA,1.154511,0.040243,0.066742,0.013249,0.013249,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2019,"SPRING",1.027184,0.628058,NA,0.735962,0.253165,NA,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_SPRING",2020,"SPRING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENH_EGOM"
"MENH_EGOM_SPRING",2021,"SPRING",0.260137,1.101086,NA,0.16812,0.065605,NA,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"NMFS_BTS_WGOM_FALL",1970,"FALL",4.2866,0.33,1.0816,1.0005,0.5872,0.6643,0.4505,0.4583,0.0426,0.6568,0.1136,0.3128,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1971,"FALL",4.134,0.19,1.8897,0.3404,0.4012,0.3208,0.7786,0.7573,0.5643,0.2345,0.3721,0.3648,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1972,"FALL",19.0999,0.33,0.2009,11.4386,2.5839,2.6754,0.5383,0.3382,0.7348,0.1626,0.3127,0.3154,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1973,"FALL",10.0638,0.17,0.7664,0.5492,6.2665,0.4616,1.2617,0.2529,0.292,0.2275,0.1,0.6524,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1974,"FALL",5.1835,0.22,0.7554,1.5215,0.593,2.3081,0.1363,0.2898,0.126,0,0.1436,0.0652,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1975,"FALL",8.8641,0.32,2.1859,1.1459,3.4183,0.6941,2.9471,0.3717,0.2137,0.0206,0,0.0527,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1976,"FALL",6.9462,0.3,0,1.2417,1.9509,1.5235,0.4013,1.2754,0.1234,0.2935,0.0274,0.1091,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1977,"FALL",4.58,0.12,0.0608,0.1451,1.3837,0.6651,1.2008,0.1079,0.8144,0.0481,0.0572,0.1577,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1978,"FALL",7.3982,0.13,0.4186,1.0681,0.4976,2.0577,1.1885,1.677,0.2237,0.4536,0.0547,0.1773,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1979,"FALL",4.1466,0.11,0.0117,1.0503,1.0156,0.0988,0.7933,0.3182,0.53,0.0571,0.1834,0.0999,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1980,"FALL",7.7504,0.28,0.0812,1.8492,3.1695,1.6252,0.3985,0.3092,0.1591,0.1078,0.0372,0.0947,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1981,"FALL",7.5888,0.46,0,1.9986,2.2773,1.2644,0.9958,0.1129,0.6835,0.0829,0.1385,0.0349,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1982,"FALL",10.5942,0.55,0,1.4344,6.2105,1.6057,0.9131,0.3469,0,0.058,0.0256,0,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1983,"FALL",4.1445,0.27,0.8189,1.1673,1.66,0.8987,0.1404,0.0563,0.0777,0,0,0.1441,0,"WGOM","NEFSC_BTS"
"NMFS_BTS_WGOM_FALL",1984,"FALL",3.4427,0.28,0,0.6374,1.2631,0.898,0.2775,0.0814,0.1773,0.0395,0,0.0685,0,"WGOM","NEFSC_BTS"
