"HAUL_ID","INDEX_NAME","SURVEY","STOCK","AREA","STRATUM","YEAR","DATE","LAT","LON","COD_N","COD_KG","DEPTH","SURFACE_TE","BOTTOM_TEM","SALINITY","BOTTOM_TYP","SEASON","AGEGROUP","AGE_N","AGE_KG","Data_type","TIME","RESPONSE","AREA_SWEPT","cobble_P","gravel_P","rock_P","mud_P","sand_P","BATHY_DEPT","oisst","rugos","COND","endlon","endlat"
"25162-37-12","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2016,"11/9/2016 00:00:00",42.95298,-69.20168,6,15,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",70,0,0.0384,0,0.3011,0,0.9533,1,-194,11.5,1.01437079906,"ROUGH",-69.19993,42.93734
"25171-26-2","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2017,"4/24/2017 00:00:00",42.38413,-70.36845,12,18.6,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,0,0.65,0,0.75,0.9475,-27,7.09999990463,0.661512136459,"SMOOTH",-70.37893,42.39767
"25171-26-3","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2017,"4/24/2017 00:00:00",42.4336,-70.49707,7,8.1,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",3,0,"Count",71,3,0.0384,0,0.7,0,1,1,-52,7.09999990463,0.395698487759,"SMOOTH",-70.49103,42.41772
"25171-26-4","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2017,"4/27/2017 00:00:00",42.46035,-70.26418,3,6.7,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Count",71,0,0.0384,0,0.6499,0,0.95,0.95,-67,7.38999986649,1.1481128931,"ROUGH",-70.2536,42.44653
"25171-26-5","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2017,"4/28/2017 00:00:00",42.92057,-70.13252,4,5.9,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,0,0.2513,0,0.6469,0.9109,-68,7.44999980927,1.36160135269,"ROUGH",-70.1235,42.90545
"25171-26-6","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2017,"4/28/2017 00:00:00",42.91955,-70.0543,2,1.8,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,1,0.4499,0,0.6499,0.9388,-80,7.44999980927,1.03223919868,"ROUGH",-70.0701,42.9318
"25171-2627-1","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",2627,2017,"4/24/2017 00:00:00",42.17645,-70.42523,1,1.9,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,0,0.2,0,0.9501,0.9538,-62,7.19999980927,0.0270441900939,"SMOOTH",-70.41577,42.16197
"25171-27-8","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2017,"4/29/2017 00:00:00",42.6395,-70.02333,4,13.4,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Count",71,0,0.0384,0,0.8488,0,0.8965,0.8682,-116,7.80999994278,-0.107833601534,"SMOOTH",-70.00812,42.62822
"25171-2837-7","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",2837,2017,"4/28/2017 00:00:00",42.67192,-69.79287,0,0,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,0,0.0516,0,0.7827,0.6898,-241,7.2999997139,-0.567499577999,"SMOOTH",-69.78495,42.6565
"25171-37-10","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2017,"5/4/2017 00:00:00",43.12118,-69.58921,4,1.8,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",4,1.8,"Biomass_KG",71,4,0.0384,1,0.3,0,0.75,1,-87,6.57999992371,1.12172079086,"ROUGH",-69.59732,43.13558
"25171-37-11","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2017,"5/4/2017 00:00:00",43.04283,-69.65064,3,4.1,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",71,0,0.0384,1,0.6939,1,0.6525,0.835,-116,6.57999992371,0.172820970416,"SMOOTH",-69.64593,43.02709
"25171-37-23","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2017,"5/13/2017 00:00:00",42.87758,-69.00551,24,49.2,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",1,0,"Count",71,1,0.0384,0,0.7502,1,0.7009,0.9572,-124,8.02999973297,1.256300807,"ROUGH",-68.98698,42.88559
"25171-37-9","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2017,"5/4/2017 00:00:00",43.25299,-69.08814,6,6.1,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",1,0,"Count",71,1,0.0384,0,0.2308,0,1,1,-153,6.21999979019,1.26609790325,"ROUGH",-69.07586,43.24007
"25172-26-10","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2017,"10/19/2017 00:00:00",42.42306,-70.50529,5,13.4,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0.5999,0,1,1,-65,15.3399991989,1.16286098957,"ROUGH",-70.5106,42.43844
"25172-26-17","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2017,"10/28/2017 00:00:00",42.53622,-70.3389,3,10.1,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",72,0,0.0384,0,0.55,0,1,1,-122,13.8599996567,1.37680268288,"ROUGH",-70.33283,42.5218
"25172-26-18","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2017,"10/28/2017 00:00:00",42.43778,-70.3037,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0.85,0,1,1,-60,14.3299999237,0.83104377985,"SMOOTH",-70.31337,42.45196
"25172-26-6","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2017,"10/18/2017 00:00:00",42.74947,-70.2242,4,6.2,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0.7,0,0.9001,0.902,-105,15.3800001144,1.53065466881,"ROUGH",-70.22372,42.76497
"25172-26-9","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2017,"10/19/2017 00:00:00",42.61079,-70.34062,4,6.1,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",72,0,0.0384,0,0.9002,0,0.9007,1,-88,15.2899999619,0.945578992367,"SMOOTH",-70.32816,42.59775
"25172-2627-7","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",2627,2017,"10/18/2017 00:00:00",42.71369,-70.21372,9,44.9,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Count",72,0,0.0384,0,0.8502,0,0.9502,0.9569,-88,15.3800001144,0.891394674778,"SMOOTH",-70.21427,42.72916
"25172-2627-8","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",2627,2017,"10/18/2017 00:00:00",42.61405,-70.13322,1,4.3,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0.8999,0,0.8997,0.8864,-88,15.3800001144,0.588103592396,"SMOOTH",-70.11565,42.60427
"25172-2837-4","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",2837,2017,"10/14/2017 00:00:00",42.85515,-69.24686,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0.2002,0,0.9499,1,-136,15.2999992371,0.73213070631,"SMOOTH",-69.25768,42.8666
"25172-37-2","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2017,"10/13/2017 00:00:00",42.94132,-69.15873,36,76.8,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",3,0,"Count",72,3,0.0384,0,0.4037,0,0.9542,1,-122,15.3099994659,1.33186948299,"ROUGH",-69.17308,42.92986
"25172-37-3","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2017,"10/13/2017 00:00:00",42.8982,-69.25047,1,2.2,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",72,0,0.0384,0,0.3498,0,0.8504,1,-152,15.4699993134,0.395522713661,"SMOOTH",-69.25016,42.91489
"25172-37-5","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2017,"10/14/2017 00:00:00",42.82215,-69.30468,26,94.3,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",72,0,0.0384,1,0.7,0,0.35,1,-72,15.5599994659,0.935262322426,"ROUGH",-69.29901,42.80989
"25181-26-1","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2018,"4/27/2018 00:00:00",43.15438,-70.05282,4,4,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",2,0,"Count",73,2,0.0384,1,0.95,1,0.7996,0.9482,-81,6.94000005722,1.12470626831,"ROUGH",-70.0463,43.13696
"25181-26-6","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2018,"4/28/2018 00:00:00",42.62189,-70.3336,16,30.8,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Count",73,0,0.0384,0,0.9002,0,1,1,-77,7.48999977112,0.685391664505,"SMOOTH",-70.32241,42.60812
"25181-2627-3","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",2627,2018,"4/27/2018 00:00:00",43.16763,-69.9559,2,12.9,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,1,0.7483,0,0.5527,0.8791,-144,6.89999961853,0.941112875938,"SMOOTH",-69.94717,43.15084
"25181-2627-5","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",2627,2018,"4/28/2018 00:00:00",42.88994,-70.25544,12,59.8,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0.3472,0,0.6499,0.619,-141,7.21000003815,1.02985131741,"SMOOTH",-70.25815,42.90424
"25181-27-2","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2018,"4/27/2018 00:00:00",43.25098,-69.99774,4,3.2,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",2,0,"Count",73,2,0.0384,0,0.4961,0,0.699,0.6031,-107,6.96000003815,0.26116502285,"SMOOTH",-70.01158,43.26427
"25181-27-4","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2018,"4/28/2018 00:00:00",42.93124,-70.18928,3,7.4,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0.2987,0,0.6012,0.7897,-128,7.21999979019,0.838231146336,"SMOOTH",-70.17365,42.91845
"25181-28-19","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2018,"5/9/2018 00:00:00",42.96191,-69.77831,2,12.4,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0.1173,0,0.5295,0.638,-195,8.61999988556,0.963257074356,"ROUGH",-69.79473,42.9728
"25181-28-20","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2018,"5/12/2018 00:00:00",42.43627,-69.23327,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0,0,0.8986,0.9001,-206,8.75,1.00562047958,"ROUGH",-69.22377,42.42282
"25181-28-21","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2018,"5/12/2018 00:00:00",42.45938,-69.2715,1,0.7,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0,0,0.9015,0.9124,-223,8.55999946594,0.262201905251,"SMOOTH",-69.28501,42.47511
"25181-28-22","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2018,"5/12/2018 00:00:00",42.3997,-69.54179,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0,0,0.9525,0.9101,-241,8.76999950409,1.08152675629,"ROUGH",-69.54245,42.38308
"25181-2837-23","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",2837,2018,"5/13/2018 00:00:00",42.70126,-69.71091,0,0,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",73,0,0.0384,0,0.0505,0,0.8486,0.7778,-261,8.65999984741,0.937172055244,"ROUGH",-69.69832,42.69151
"25181-37-14","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2018,"5/8/2018 00:00:00",43.07831,-69.057,47,63.3,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",8,0,"Count",73,8,0.0384,0,0.1999,0,1,1,-121,7.50999975204,0.675559103489,"SMOOTH",-69.0732,43.08676
"25181-37-16","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2018,"5/8/2018 00:00:00",42.9614,-69.15243,28,52,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Count",73,0,0.0384,0,0.3982,0,0.9535,1,-165,7.69000005722,1.22443020344,"ROUGH",-69.15537,42.97783
"25181-37-17","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2018,"5/9/2018 00:00:00",43.14073,-69.52696,12,19.5,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",1,0,"Count",73,1,0.0384,1,0.7999,1,0.4499,0.8186,-110,8.36999988556,1.25679254532,"ROUGH",-69.5412,43.15382
"25181-37-18","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2018,"5/9/2018 00:00:00",43.19827,-69.64551,36,51.2,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",4,0,"Count",73,4,0.0384,0,0.8,0,0.85,1,-64,8.36999988556,1.37217175961,"ROUGH",-69.62409,43.19107
"25182-26-1","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2018,"10/13/2018 00:00:00",42.77672,-70.16696,5,17,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",74,0,0.0384,0,0.6999,0,0.8495,0.8382,-83,14.5499992371,0.929097235203,"SMOOTH",-70.17756,42.78899
"25182-26-12","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2018,"10/26/2018 00:00:00",42.37612,-70.47021,2,2,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",1,0,"Count",74,1,0.0384,0,0.5499,0,0.95,1,-82,12.3800001144,0.477374792099,"SMOOTH",-70.46095,42.36061
"25182-26-3","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2018,"10/14/2018 00:00:00",43.13613,-70.02175,8,16.5,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,1,0.9,1,0.6,0.9532,-63,14.0799999237,1.05539143085,"ROUGH",-70.0076,43.12198
"25182-26-6","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2018,"10/15/2018 00:00:00",42.35966,-70.31152,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,0,0.85,0,1,1,-31,14.529999733,0.720966756344,"SMOOTH",-70.30459,42.34496
"25182-2627-11","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",2627,2018,"10/26/2018 00:00:00",42.34755,-70.40786,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,0,0.1,0,0.8999,0.9021,-90,12.3800001144,-0.0185694545507,"SMOOTH",-70.39507,42.33575
"25182-27-2","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2018,"10/13/2018 00:00:00",42.97812,-70.10112,8,21.6,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",74,0,0.0384,0,0.4494,0,0.9501,1,-126,14.5499992371,1.19697749615,"ROUGH",-70.08636,42.96404
"25182-27-4","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2018,"10/14/2018 00:00:00",43.00187,-70.0735,5,19.2,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",74,0,0.0384,1,0.5999,0,0.8499,0.9356,-114,14.0799999237,1.24381613731,"ROUGH",-70.08728,43.01417
"25182-27-5","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2018,"10/15/2018 00:00:00",42.7858,-70.07776,4,23.8,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",74,0,0.0384,0,0.7502,0,0.9502,0.9569,-111,14.0199995041,0.190092399716,"SMOOTH",-70.06497,42.77221
"25182-28-10","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2018,"10/23/2018 00:00:00",42.96961,-69.79502,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,0,0.1496,0,0.5565,0.6803,-193,12.25,0.949256241322,"ROUGH",-69.77863,42.96141
"25182-28-7","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2018,"10/22/2018 00:00:00",42.73848,-69.42648,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,0,0.5499,0,0.5499,1,-193,13.3400001526,1.22190403938,"ROUGH",-69.41552,42.72405
"25182-28-9","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2018,"10/23/2018 00:00:00",42.73674,-69.79929,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,0,0.1482,0,0.7993,0.7131,-231,12.3800001144,1.05699896812,"ROUGH",-69.80831,42.75048
"25182-2837-8","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",2837,2018,"10/23/2018 00:00:00",42.66734,-69.7729,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",74,0,0.0384,0,0.0518,0,0.836,0.7411,-240,12.3800001144,-0.1840172261,"SMOOTH",-69.7865,42.67881
"25182-37-14","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2018,"11/5/2018 00:00:00",42.82084,-69.28474,28,128.4,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",74,0,0.0384,0,0.6,0,0.45,1,-74,11.5599994659,1.3482837677,"ROUGH",-69.27564,42.80859
"25182-37-15","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2018,"11/5/2018 00:00:00",42.81858,-69.33629,65,201.8,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",1,0,"Count",74,1,0.0384,0,0.8,0,0.3,1,-87,11.5599994659,0.902462482452,"SMOOTH",-69.32085,42.80747
"25191-26-1","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2019,"4/25/2019 00:00:00",42.43198,-70.54777,13,18.1,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",2,0,"Count",75,2,0.0384,0,0.4502,0,0.9498,0.9467,-88,7.48000001907,1.33668279648,"ROUGH",-70.55763,42.44722
"25191-26-15","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2019,"5/6/2019 00:00:00",42.62198,-70.41441,15,19.1,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",2,0,"Count",75,2,0.0384,0,0.55,0,1,1,-95,8.35999965668,1.08028912544,"ROUGH",-70.39749,42.61177
"25191-26-2","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2019,"4/26/2019 00:00:00",42.41711,-70.37299,14,13.7,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",5,0,"Count",75,5,0.0384,0,0.75,0,1,1,-39,7.13999986649,0.854019999504,"SMOOTH",-70.35881,42.40472
"25191-26-22","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2019,"5/9/2019 00:00:00",42.63749,-70.26287,15,20.7,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",2,0,"Count",75,2,0.0384,1,0.85,1,0.8,0.9521,-77,9.8499994278,0.575748503208,"SMOOTH",-70.2613,42.62098
"25191-26-23","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2019,"5/9/2019 00:00:00",42.58039,-70.33917,19,34,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",1,0,"Count",75,1,0.0384,0,0.5005,0,0.9503,1,-100,9.8499994278,1.48403060436,"ROUGH",-70.3482,42.59556
"25191-2627-3","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",2627,2019,"4/26/2019 00:00:00",42.26817,-70.5089,0,0,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0.4,0,1,1,-70,7.06999969482,0.418517500162,"SMOOTH",-70.51322,42.28384
"25191-2837-12","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",2837,2019,"5/4/2019 00:00:00",43.14162,-69.8615,0,0,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0.6868,0,0.7168,0.9337,-176,7.33999967575,-0.077825576067,"SMOOTH",-69.84987,43.12807
"25191-2837-14","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",2837,2019,"5/4/2019 00:00:00",43.26442,-69.35588,0,0,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0.489,0,0.8201,0.9193,-170,6.98999977112,0.112595178187,"SMOOTH",-69.34068,43.25214
"25191-2837-20","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",2837,2019,"5/8/2019 00:00:00",43.12874,-69.40492,0,0,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0.4943,0,0.559,0.7018,-187,7.84999990463,0.634725511074,"SMOOTH",-69.41854,43.14152
"25191-37-13","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2019,"5/4/2019 00:00:00",43.15414,-69.54051,45,85.8,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",3,0,"Count",75,3,0.0384,1,0.65,1,0.3,0.6925,-61,7.14999961853,1.28874647617,"ROUGH",-69.54576,43.16859
"25191-37-16","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2019,"5/7/2019 00:00:00",42.86115,-69.24796,5,8.9,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0.2501,0,0.9499,1,-136,7.71999979019,0.876504719257,"SMOOTH",-69.24088,42.84642
"25191-37-18","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2019,"5/7/2019 00:00:00",42.94138,-69.00156,3,4.6,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",75,0,0.0384,0,0.35,0,0.9,0.8992,-132,7.71999979019,1.04231846333,"ROUGH",-68.99904,42.92557
"25191-37-19","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2019,"5/8/2019 00:00:00",42.9822,-69.15826,17,21.4,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",3,0,"Count",75,3,0.0384,0,0.3983,0,0.9545,1,-166,7.55999994278,1.19369411469,"ROUGH",-69.14602,42.96824
"25191-37-21","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2019,"5/8/2019 00:00:00",43.06882,-69.60086,20,39.9,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Count",75,0,0.0384,1,0.6989,1,0.547,0.8082,-106,8.19999980927,0.660989701748,"SMOOTH",-69.58743,43.05523
"25192-26-4","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2019,"10/15/2019 00:00:00",43.09968,-70.07005,1,0.8,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",76,0,0.0384,1,0.75,0,0.2,1,-100,13.8099994659,1.06664788723,"ROUGH",-70.05501,43.08803
"25192-26-5","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2019,"10/16/2019 00:00:00",42.57527,-70.24282,2,5.7,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",76,0,0.0384,1,0.7,0,0.9,1,-93,14.1899995804,0.777064502239,"SMOOTH",-70.23177,42.56123
"25192-26-6","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2019,"10/16/2019 00:00:00",42.49466,-70.32218,3,16.7,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",76,0,0.0384,0,0.55,0,0.9499,0.9504,-149,13.9299993515,1.56764352322,"ROUGH",-70.3374,42.50427
"25192-2627-10","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",2627,2019,"10/22/2019 00:00:00",42.92676,-70.34146,2,15.7,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",76,0,0.0384,0,0.1,0,0.7521,0.7184,-138,12.779999733,0.60394603014,"SMOOTH",-70.35425,42.93748
"25192-2627-2","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",2627,2019,"10/15/2019 00:00:00",43.34053,-69.99667,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",76,0,0.0384,0,0.0996,0,0.7484,0.6928,-162,13.1399993896,0.519679188728,"SMOOTH",-69.98895,43.32447
"25192-27-1","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2019,"10/14/2019 00:00:00",43.00212,-70.01139,4,16.1,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",76,0,0.0384,1,0.5999,0,0.6995,0.9169,-143,13.779999733,1.46710920334,"ROUGH",-70.00496,42.98556
"25192-27-17","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2019,"10/27/2019 00:00:00",42.59755,-69.98899,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",76,0,0.0384,0,0.8459,0,0.9455,0.9231,-138,12.8599996567,1.16395747662,"ROUGH",-69.99084,42.58413
